x;absoluteError;relativeError
-10,0999999999995;3,33066907387547E-16;5,32846819759754E-16
-9,99999999999954;3,33066907387547E-16;6,12231585725199E-16
-9,89999999999954;3,33066907387547E-16;7,27957985196679E-16
-9,79999999999954;3,33066907387547E-16;9,08829127780905E-16
-9,69999999999954;3,33066907387547E-16;1,22558926871342E-15
-9,59999999999954;3,60822483003176E-16;2,06980522713022E-15
-9,49999999999954;3,60822483003176E-16;4,80129212695815E-15
-9,39999999999954;3,67761376907083E-16;1,48437966319745E-14
-9,29999999999954;3,60822483003176E-16;2,89923389489957E-15
-9,19999999999954;3,60822483003176E-16;1,61883719350428E-15
-9,09999999999954;3,88578058618805E-16;1,21773755201181E-15
-8,99999999999954;3,33066907387547E-16;8,08182402184235E-16
-8,89999999999954;3,33066907387547E-16;6,647765319432E-16
-8,79999999999954;3,33066907387547E-16;5,69425743395732E-16
-8,69999999999954;2,22044604925031E-16;3,34924450260523E-16
-8,59999999999954;2,22044604925031E-16;3,02349513046414E-16
-8,49999999999955;2,22044604925031E-16;2,78081638907622E-16
-8,39999999999955;1,11022302462516E-16;1,29911589415483E-16
-8,29999999999955;1,11022302462516E-16;1,23061149005548E-16
-8,19999999999955;1,11022302462516E-16;1,18017110929554E-16
-8,09999999999955;1,11022302462516E-16;1,14468985261085E-16
-7,99999999999955;1,11022302462516E-16;1,12216482595077E-16
-7,89999999999955;0;0
-7,79999999999955;0;0
-7,69999999999955;0;0
-7,59999999999955;1,11022302462516E-16;1,14701979586295E-16
-7,49999999999955;1,11022302462516E-16;1,18360666536771E-16
-7,39999999999955;1,11022302462516E-16;1,23535442687067E-16
-7,29999999999955;2,22044604925031E-16;2,61094830042688E-16
-7,19999999999955;1,11022302462516E-16;1,39885092391312E-16
-7,09999999999955;1,11022302462516E-16;1,52300435754297E-16
-6,99999999999955;2,22044604925031E-16;3,37974329093108E-16
-6,89999999999955;2,22044604925031E-16;3,83868154638405E-16
-6,79999999999955;2,22044604925031E-16;4,4937989312278E-16
-6,69999999999955;2,22044604925031E-16;5,4846152516734E-16
-6,59999999999955;2,22044604925031E-16;7,12729129837681E-16
-6,49999999999955;2,22044604925031E-16;1,03218955569503E-15
-6,39999999999955;2,4980018054066E-16;2,14330231477812E-15
-6,29999999999955;2,46330733588707E-16;1,46504217640952E-14
-6,19999999999955;2,4980018054066E-16;3,00640240594823E-15
-6,09999999999955;2,4980018054066E-16;1,37130405369775E-15
-5,99999999999955;2,22044604925031E-16;7,94675336035261E-16
-5,89999999999955;2,22044604925031E-16;5,93898003839336E-16
-5,79999999999955;2,22044604925031E-16;4,77924156974517E-16
-5,69999999999956;2,22044604925031E-16;4,03214879906735E-16
