x;absoluteError;relativeError;result
-19,6999999999996;8,38440428196918E-13;4,25604278272539E-14;-19,7000000000004
-19,5999999999996;4,9737991503207E-13;2,53765262771476E-14;-19,5999999999991
-19,4999999999996;2,23820961764432E-13;1,1477998039202E-14;-19,4999999999993
-19,3999999999996;2,33058017329313E-12;1,20132998623374E-13;-19,3999999999972
-19,2999999999996;3,01625391330163E-12;1,56282586181459E-13;-19,2999999999965
-19,1999999999996;3,5527136788005E-13;1,8503717077086E-14;-19,1999999999999
-19,0999999999996;4,15667500419659E-13;2,17626963570502E-14;-19,1
-18,9999999999996;1,26121335597418E-12;6,63796503144364E-14;-18,9999999999983
-18,8999999999996;4,29878355134861E-13;2,2744886515072E-14;-18,9
-18,7999999999996;1,09068309939175E-12;5,80150584782895E-14;-18,7999999999985
-18,6999999999996;9,41469124882133E-13;5,03459425070697E-14;-18,6999999999986
-18,5999999999996;8,88178419700125E-14;4,77515279408679E-15;-18,5999999999996
-18,4999999999996;1,03028696685215E-13;5,56911873974143E-15;-18,4999999999997
-18,3999999999996;1,62359015121183E-12;8,82385951745503E-14;-18,4000000000012
-18,2999999999996;1,79767312147305E-12;9,82335039056241E-14;-18,3000000000013
-18,1999999999995;6,11066752753686E-13;3,35750963051473E-14;-18,2000000000002
-18,0999999999995;1,91846538655227E-13;1,05992562792947E-14;-18,0999999999994
-17,9999999999995;1,03028696685215E-13;5,72381648251203E-15;-17,9999999999996
-17,8999999999995;1,64845914696343E-12;9,20926897745043E-14;-17,8999999999979
-17,7999999999995;9,9475983006414E-14;5,58853837114703E-15;-17,7999999999994
-17,6999999999995;1,21502807814977E-12;6,86456541327619E-14;-17,6999999999983
-17,5999999999995;6,64357457935694E-13;3,77475828372577E-14;-17,5999999999989
-17,4999999999995;5,22248910783674E-13;2,98427949019259E-14;-17,499999999999
-17,3999999999995;8,84625706021325E-13;5,08405578173163E-14;-17,4000000000004
-17,2999999999995;2,94875235340442E-13;1,70448112913552E-14;-17,2999999999998
-17,1999999999995;1,26121335597418E-12;7,33263579054721E-14;-17,2000000000008
-17,0999999999995;1,02318153949454E-12;5,98351777482242E-14;-17,0999999999985
-16,9999999999995;9,09494701772928E-13;5,34996883395884E-14;-16,9999999999986
-16,8999999999995;6,14619466432487E-13;3,63680157652356E-14;-16,9000000000001
-16,7999999999995;5,47117906535277E-13;3,25665420556711E-14;-16,8000000000001
-16,6999999999995;6,82121026329696E-13;4,08455704389068E-14;-16,6999999999988
-16,5999999999995;1,37845290737459E-12;8,30393317695632E-14;-16,5999999999981
-16,4999999999995;8,5265128291212E-14;5,16758353280085E-15;-16,4999999999996
-16,3999999999995;6,67910171614494E-13;4,07262299764964E-14;-16,3999999999989
-16,2999999999995;5,36459765498876E-13;3,29116420551478E-14;-16,299999999999
-16,1999999999995;3,09086090055644E-13;1,90793882750399E-14;-16,1999999999998
-16,0999999999995;1,35003119794419E-13;8,38528694375292E-15;-16,0999999999997
-15,9999999999995;1,37490019369579E-12;8,59312621059971E-14;-15,9999999999981
-15,8999999999995;3,30402372128447E-13;2,07800234043059E-14;-15,8999999999992
-15,7999999999995;3,73034936274053E-14;2,36098060932952E-15;-15,7999999999995
-15,6999999999995;3,09086090055644E-13;1,96870121054552E-14;-15,6999999999998
-15,5999999999995;2,06057393370429E-13;1,32088072673354E-14;-15,5999999999997
-15,4999999999995;3,26849658449646E-13;2,10870747386871E-14;-15,4999999999998
-15,3999999999995;3,44613226843649E-13;2,23774822625758E-14;-15,3999999999992
-15,2999999999995;2,1316282072803E-14;1,39322105051004E-15;-15,2999999999995
-15,1999999999995;8,82849349181924E-13;5,80821940251251E-14;-15,2000000000004
-15,0999999999995;7,85149723014911E-13;5,19966703983374E-14;-15,1000000000003
-14,9999999999995;4,65405491922866E-13;3,10270327948577E-14;-15
-14,8999999999995;7,56728013584507E-13;5,07871150056758E-14;-14,8999999999988
-14,7999999999995;2,59348098552437E-13;1,75235201724622E-14;-14,7999999999998
-14,6999999999995;1,4210854715202E-13;9,66724810558E-15;-14,6999999999994
